SITE_NAME|INVOICE_NAME|BEGIN|END|KWH_PERIOD|PERIOD_EUR
16302_GEO (1978BB)|1300082549|01/05/2020|31/05/2020|1 939|307,76
16302_GEO (1978BB)|1300082549|01/06/2020|30/06/2020|1 975|310,26
16302_GEO (1978BB)|#|01/07/2020|31/07/2020|2 062|323,42
16302_GEO (1978BB)|1300082549|01/08/2020|31/08/2020|2 064|323,14
16302_GEO (1978BB)|1300082549|01/09/2020|30/09/2020|1 584|243,56
16302_GEO (1978BB)|1300082549|01/10/2020|31/10/2020|1 634|246,84
16302_GEO (1978BB)|1300082549|01/11/2020|30/11/2020|2 129|293,84
16303_GEO (1078BB)|1100003011|01/01/2018|31/01/2018|2 616|254,86
16303_GEO (1078BB)|1100003011|01/02/2018|28/02/2018|2 393|236,01
16303_GEO (1078BB)|1100003011|01/03/2018|31/03/2018|2 560|250,15
16303_GEO (1078BB)|1100003011|01/04/2018|30/04/2018|2 460|241,80
16303_GEO (1078BB)|1100003011|01/05/2018|31/05/2018|2 575|251,50
16303_GEO (1078BB)|1100003011|01/06/2018|30/06/2018|2 502|245,31
16303_GEO (1078BB)|1100003011|01/07/2018|31/07/2018|2 604|254,15
16303_GEO (1078BB)|1100003011|01/08/2018|31/08/2018|2 603|278,59
16303_GEO (1078BB)|1100003011|01/09/2018|30/09/2018|2 454|243,42
16303_GEO (1078BB)|1100003011|01/10/2018|31/10/2018|2 507|247,90
16303_GEO (1078BB)|1100003011|01/11/2018|30/11/2018|2 443|242,43
16303_GEO (1078BB)|1100003011|01/12/2018|31/12/2018|2 650|260,00
16303_GEO (1078BB)|1100003011|01/01/2019|31/01/2019|2 695|257,79
16303_GEO (1078BB)|1100003011|01/02/2019|28/02/2019|2 346|229,35
16303_GEO (1078BB)|1100003011|01/03/2019|31/03/2019|2 536|244,96
16303_GEO (1078BB)|1100003011|01/04/2019|30/04/2019|2 466|239,25
16303_GEO (1078BB)|1100003011|01/05/2019|31/05/2019|2 549|246,04
16303_GEO (1078BB)|1100003011|01/06/2019|30/06/2019|2 549|246,07
16303_GEO (1078BB)|1100003011|01/07/2019|31/07/2019|2 620|251,87
16303_GEO (1078BB)|1100003011|01/08/2019|31/08/2019|2 632|252,82
16303_GEO (1078BB)|#|01/09/2019|30/09/2019|2 483|240,65
16303_GEO (1078BB)|1100003011|01/10/2019|31/10/2019|2 576|279,28
16303_GEO (1078BB)|1100003011|01/11/2019|30/11/2019|2 546|258,36
16303_GEO (1078BB)|9200080255|01/12/2019|31/12/2019|2 688|269,49
16303_GEO (1078BB)|1100003011|01/01/2020|31/01/2020|2 740|333,82
16303_GEO (1078BB)|1100003011|01/02/2020|29/02/2020|2 470|309,61
16303_GEO (1078BB)|1100003011|01/03/2020|31/03/2020|2 664|329,17
16303_GEO (1078BB)|1100003011|01/04/2020|30/04/2020|2 587|316,49
16303_GEO (1078BB)|1100003011|01/05/2020|31/05/2020|2 665|324,70
16303_GEO (1078BB)|1100003011|01/06/2020|30/06/2020|2 601|318,03
16303_GEO (1078BB)|#|01/07/2020|31/07/2020|2 685|326,73
16303_GEO (1078BB)|1100003011|01/08/2020|31/08/2020|2 659|324,04
16303_GEO (1078BB)|1100003011|01/09/2020|30/09/2020|2 502|307,63
16303_GEO (1078BB)|1100003011|01/10/2020|31/10/2020|2 524|325,77
16303_GEO (1078BB)|1100003011|01/11/2020|30/11/2020|2 460|251,79
16305_GEO (1977BB)|1300082549|01/01/2018|31/01/2018|1 096|158,33
16305_GEO (1977BB)|1300082549|01/02/2018|28/02/2018|995|145,65
16305_GEO (1977BB)|1300082549|01/03/2018|31/03/2018|1 123|161,70
16305_GEO (1977BB)|1300082549|01/04/2018|30/04/2018|1 094|143,27
16305_GEO (1977BB)|1300082549|01/05/2018|31/05/2018|1 155|151,14
16305_GEO (1977BB)|1300082549|01/06/2018|30/06/2018|1 119|146,71
16305_GEO (1977BB)|1300082549|01/07/2018|31/07/2018|1 190|155,95
16305_GEO (1977BB)|1300082549|01/08/2018|31/08/2018|1 251|163,83
16305_GEO (1977BB)|1300082549|01/09/2018|30/09/2018|1 120|147,68
16305_GEO (1977BB)|1300082549|01/10/2018|31/10/2018|1 128|148,29
16305_GEO (1977BB)|1300082549|01/11/2018|30/11/2018|1 091|143,61
16305_GEO (1977BB)|1300082549|01/12/2018|31/12/2018|1 116|146,78
16305_GEO (1977BB)|1300003030|01/01/2019|31/01/2019|1 116|140,40
16305_GEO (1977BB)|1300003030|01/02/2019|28/02/2019|1 023|129,28
16305_GEO (1977BB)|1300003030|01/03/2019|31/03/2019|1 133|142,41
16305_GEO (1977BB)|1300003030|01/04/2019|30/04/2019|1 102|138,68
16305_GEO (1977BB)|1300003030|01/05/2019|31/05/2019|1 163|146,20
16305_GEO (1977BB)|1300003030|01/06/2019|30/06/2019|1 182|149,03
16305_GEO (1977BB)|1300003030|01/07/2019|31/07/2019|1 225|154,26
16305_GEO (1977BB)|1300003030|01/08/2019|31/08/2019|1 228|154,69
16305_GEO (1977BB)|#|01/09/2019|30/09/2019|1 117|140,74
16305_GEO (1977BB)|1300003030|01/10/2019|31/10/2019|1 139|143,13
16305_GEO (1977BB)|1300003030|01/11/2019|30/11/2019|1 087|136,82
16305_GEO (1977BB)|9200078815|01/12/2019|31/12/2019|1 122|141,05
16305_GEO (1977BB)|1300003030|01/01/2020|31/01/2020|1 131|163,30
16305_GEO (1977BB)|1300003030|01/02/2020|29/02/2020|1 072|155,24
16305_GEO (1977BB)|1300003030|01/03/2020|31/03/2020|1 132|163,59
16305_GEO (1977BB)|1300003030|01/04/2020|30/04/2020|1 108|159,75
16305_GEO (1977BB)|1300003030|01/05/2020|31/05/2020|1 168|167,94
16305_GEO (1977BB)|1300003030|01/06/2020|30/06/2020|1 156|166,77
16305_GEO (1977BB)|#|01/07/2020|31/07/2020|1 623|231,72
16305_GEO (1977BB)|1300003030|01/08/2020|31/08/2020|2 102|297,31
16305_GEO (1977BB)|1300003030|01/09/2020|30/09/2020|2 549|358,71
16305_GEO (1977BB)|1300003030|01/10/2020|31/10/2020|2 616|367,41
16305_GEO (1977BB)|1300003030|01/11/2020|30/11/2020|2 498|344,44
16306_GEO (1080BB)|1300082549|01/01/2018|31/01/2018|1 003|148,20
16306_GEO (1080BB)|1300082549|01/02/2018|28/02/2018|918|135,99
16306_GEO (1080BB)|1300082549|01/03/2018|31/03/2018|1 007|148,83
16306_GEO (1080BB)|1300082549|01/04/2018|30/04/2018|1 012|149,55
16306_GEO (1080BB)|1300082549|01/05/2018|31/05/2018|1 070|157,88
16306_GEO (1080BB)|1300082549|01/06/2018|30/06/2018|1 046|154,43
16306_GEO (1080BB)|1300082549|01/07/2018|31/07/2018|1 099|162,12
16306_GEO (1080BB)|1300082549|01/08/2018|31/08/2018|1 130|166,58
16306_GEO (1080BB)|1300082549|01/09/2018|30/09/2018|1 027|152,58
16306_GEO (1080BB)|1300082549|01/10/2018|31/10/2018|1 025|152,29
16306_GEO (1080BB)|1300082549|01/11/2018|30/11/2018|981|145,93
16306_GEO (1080BB)|1300082549|01/12/2018|31/12/2018|1 009|149,98
16306_GEO (1080BB)|1300082549|01/01/2019|31/01/2019|1 009|142,12
16306_GEO (1080BB)|1300082549|01/02/2019|28/02/2019|912|128,87
16306_GEO (1080BB)|1300082549|01/03/2019|31/03/2019|1 011|142,39
16306_GEO (1080BB)|1300082549|01/04/2019|30/04/2019|993|139,94
16306_GEO (1080BB)|1300082549|01/05/2019|31/05/2019|1 028|144,72
16306_GEO (1080BB)|1300082549|01/06/2019|30/06/2019|1 116|156,74
16306_GEO (1080BB)|1300082549|01/07/2019|31/07/2019|1 123|157,70
16306_GEO (1080BB)|1300082549|01/08/2019|31/08/2019|1 124|157,83
16306_GEO (1080BB)|#|01/09/2019|30/09/2019|1 015|142,94
16306_GEO (1080BB)|1300082549|01/10/2019|31/10/2019|1 037|145,95
16306_GEO (1080BB)|1300082549|01/11/2019|30/11/2019|986|138,98
16306_GEO (1080BB)|9200080633|01/12/2019|31/12/2019|1 018|143,35
16306_GEO (1080BB)|1300082549|01/01/2020|31/01/2020|1 017|182,90
16306_GEO (1080BB)|1300082549|01/02/2020|29/02/2020|952|171,42
16306_GEO (1080BB)|1300082549|01/03/2020|31/03/2020|1 021|183,40
16306_GEO (1080BB)|1300082549|01/04/2020|30/04/2020|1 003|179,10
16306_GEO (1080BB)|1300082549|01/05/2020|31/05/2020|1 040|185,56
16306_GEO (1080BB)|1300082549|01/06/2020|30/06/2020|1 050|184,92
16306_GEO (1080BB)|#|01/07/2020|31/07/2020|1 110|194,20
16306_GEO (1080BB)|1300082549|01/08/2020|31/08/2020|1 130|196,63
16306_GEO (1080BB)|1300082549|01/09/2020|30/09/2020|1 034|182,99
16306_GEO (1080BB)|1300082549|01/10/2020|31/10/2020|1 036|185,43
16306_GEO (1080BB)|1300082549|01/11/2020|30/11/2020|903|138,37
16307_GEO (1976BB)|1300003028|01/01/2018|31/12/2018|12 050|1 780,02
16307_GEO (1976BB)|1300003028|01/01/2019|30/04/2019|3 871|565,86
16307_GEO (1976BB)|1300003030|01/05/2019|31/05/2019|1 019|147,82
16307_GEO (1976BB)|1300003030|01/06/2019|30/06/2019|1 077|139,81
16307_GEO (1976BB)|1300003030|01/07/2019|31/07/2019|1 088|140,97
16307_GEO (1976BB)|1300003030|01/08/2019|31/08/2019|1 100|142,47
16307_GEO (1976BB)|#|01/09/2019|30/09/2019|1 006|130,60
16307_GEO (1976BB)|1300003030|01/10/2019|31/10/2019|1 019|131,91
16307_GEO (1976BB)|1300003030|01/11/2019|30/11/2019|960|124,61
16307_GEO (1976BB)|9200078815|01/12/2019|31/12/2019|991|128,27
16307_GEO (1976BB)|1300003030|01/01/2020|31/01/2020|992|147,19
16307_GEO (1976BB)|1300003030|01/02/2020|29/02/2020|930|138,58
16307_GEO (1976BB)|1300003030|01/03/2020|31/03/2020|998|148,15
16307_GEO (1976BB)|1300003030|01/04/2020|30/04/2020|985|146,26
16307_GEO (1976BB)|1300003030|01/05/2020|31/05/2020|1 024|151,56
16307_GEO (1976BB)|1300003030|01/06/2020|30/06/2020|862|128,99
16307_GEO (1976BB)|#|01/07/2020|31/07/2020|1 319|192,34
16307_GEO (1976BB)|1300003030|01/08/2020|31/08/2020|1 795|257,99
16307_GEO (1976BB)|1300003030|01/09/2020|30/09/2020|2 284|325,10
16307_GEO (1976BB)|1300003030|01/10/2020|31/10/2020|2 349|333,69
16307_GEO (1976BB)|1300003030|01/11/2020|30/11/2020|2 264|312,09
16308_GEO (1081BB)|1300003029|01/01/2018|31/12/2018|36|205,08
16308_GEO (1081BB)|9200078810|01/01/2019|31/12/2019|716|299,19
16309_GEO (1082BB)|1100003011|01/01/2018|31/01/2018|1 276|132,11
16309_GEO (1082BB)|1100003011|01/02/2018|28/02/2018|1 151|121,56
16309_GEO (1082BB)|1100003011|01/03/2018|31/03/2018|1 267|131,35
16309_GEO (1082BB)|1100003011|01/04/2018|30/04/2018|1 262|278,03
16309_GEO (1082BB)|1100003011|01/05/2018|31/05/2018|1 303|134,43
16309_GEO (1082BB)|1100003011|01/06/2018|30/06/2018|1 271|131,73
16309_GEO (1082BB)|1100003011|01/07/2018|31/07/2018|1 341|137,77
16309_GEO (1082BB)|1100003011|01/08/2018|31/08/2018|1 347|138,26
16309_GEO (1082BB)|1100003011|01/09/2018|30/09/2018|1 259|352,48
16309_GEO (1082BB)|1100003011|01/10/2018|31/10/2018|1 289|134,32
16309_GEO (1082BB)|1100003011|01/11/2018|30/11/2018|1 239|130,07
16309_GEO (1082BB)|1100003011|01/12/2018|31/12/2018|1 279|133,46
16309_GEO (1082BB)|1100003011|01/01/2019|31/01/2019|1 269|130,68
16309_GEO (1082BB)|1100003011|01/02/2019|28/02/2019|1 148|120,81
16309_GEO (1082BB)|1100003011|01/03/2019|31/03/2019|1 272|130,94
16309_GEO (1082BB)|1100003011|01/04/2019|30/04/2019|1 238|128,17
16309_GEO (1082BB)|1100003011|01/05/2019|31/05/2019|1 276|131,26
16309_GEO (1082BB)|1100003011|01/06/2019|30/06/2019|1 286|132,13
16309_GEO (1082BB)|1100003011|01/07/2019|31/07/2019|1 335|136,14
16309_GEO (1082BB)|1100003011|01/08/2019|31/08/2019|1 341|136,61
16309_GEO (1082BB)|#|01/09/2019|30/09/2019|1 326|135,37
16309_GEO (1082BB)|1100003011|01/10/2019|31/10/2019|1 809|219,69
16309_GEO (1082BB)|1100003011|01/11/2019|30/11/2019|2 170|250,51
16309_GEO (1082BB)|9200080255|01/12/2019|31/12/2019|2 299|261,16
16309_GEO (1082BB)|1100003011|01/01/2020|31/01/2020|2 177|290,23
16309_GEO (1082BB)|1100003011|01/02/2020|29/02/2020|2 115|343,13
16309_GEO (1082BB)|1100003011|01/03/2020|31/03/2020|2 348|316,56
16309_GEO (1082BB)|1100003011|01/04/2020|30/04/2020|2 336|298,25
16309_GEO (1082BB)|1100003011|01/05/2020|31/05/2020|2 596|364,26
16309_GEO (1082BB)|1100003011|01/06/2020|30/06/2020|2 575|362,51
16309_GEO (1082BB)|#|01/07/2020|31/07/2020|2 713|331,83
16309_GEO (1082BB)|1100003011|01/08/2020|31/08/2020|2 730|333,85
16309_GEO (1082BB)|1100003011|01/09/2020|30/09/2020|2 580|317,68
16309_GEO (1082BB)|1100003011|01/10/2020|31/10/2020|2 584|335,88
16309_GEO (1082BB)|1100003011|01/11/2020|30/11/2020|2 487|254,29
16310_GEO (1975BB)|90193183|01/01/2018|31/12/2018|11 229|1 557,46
16310_GEO (1975BB)|90199703|01/01/2019|31/12/2019|18 677|2 676,04
16314_GEO (1972BB)|1300003029|01/01/2018|31/12/2018|11 203|1 668,55
16314_GEO (1972BB)|1300003030|01/01/2019|31/01/2019|917|135,29
16314_GEO (1972BB)|1300003030|01/02/2019|28/02/2019|829|110,92
16314_GEO (1972BB)|1300003030|01/03/2019|31/03/2019|919|121,68
16314_GEO (1972BB)|1300003030|01/04/2019|30/04/2019|907|120,58
16314_GEO (1972BB)|1300003030|01/05/2019|31/05/2019|946|125,38
16314_GEO (1972BB)|1300003030|01/06/2019|30/06/2019|1 005|133,42
16314_GEO (1972BB)|1300003030|01/07/2019|31/07/2019|1 016|134,71
16314_GEO (1972BB)|1300003030|01/08/2019|31/08/2019|1 029|136,16
16314_GEO (1972BB)|#|01/09/2019|30/09/2019|935|124,36
16314_GEO (1972BB)|1300003030|01/10/2019|31/10/2019|940|124,60
16314_GEO (1972BB)|1300003030|01/11/2019|30/11/2019|887|117,81
16314_GEO (1972BB)|9200078815|01/12/2019|31/12/2019|915|121,11
16314_GEO (1972BB)|1300003030|01/01/2020|31/01/2020|917|138,86
16314_GEO (1972BB)|1300003030|01/02/2020|29/02/2020|857|130,57
16314_GEO (1972BB)|1300003030|01/03/2020|31/03/2020|917|139,00
16314_GEO (1972BB)|1300003030|01/04/2020|30/04/2020|906|137,46
16314_GEO (1972BB)|1300003030|01/05/2020|31/05/2020|938|141,85
16314_GEO (1972BB)|1300082549|01/06/2020|30/06/2020|968|146,66
16314_GEO (1972BB)|#|01/07/2020|31/07/2020|1 037|155,96
16314_GEO (1972BB)|1300003030|01/08/2020|31/08/2020|1 556|227,00
16314_GEO (1972BB)|1300003030|01/09/2020|30/09/2020|1 851|267,57
16314_GEO (1972BB)|1300003030|01/10/2020|31/10/2020|2 306|329,84
16314_GEO (1972BB)|1300003030|01/11/2020|30/11/2020|2 215|305,73
16318_GEO (1969BB)|1300082549|01/01/2018|31/01/2018|3 590|460,88
16318_GEO (1969BB)|1300082549|01/02/2018|28/02/2018|3 244|416,77
16318_GEO (1969BB)|1300082549|01/03/2018|31/03/2018|3 595|462,38
16318_GEO (1969BB)|1300082549|01/04/2018|30/04/2018|3 531|454,42
16318_GEO (1969BB)|1300082549|01/05/2018|31/05/2018|3 670|471,98
16318_GEO (1969BB)|1300082549|01/06/2018|30/06/2018|3 565|458,85
16318_GEO (1969BB)|1300082549|01/07/2018|31/07/2018|3 702|476,51
16318_GEO (1969BB)|1300082549|01/08/2018|31/08/2018|3 714|478,16
16318_GEO (1969BB)|1300082549|01/09/2018|30/09/2018|3 557|461,87
16318_GEO (1969BB)|1300082549|01/10/2018|31/10/2018|3 670|474,98
16318_GEO (1969BB)|1300082549|01/11/2018|30/11/2018|3 585|464,10
16318_GEO (1969BB)|1300082549|01/12/2018|31/12/2018|3 693|517,14
16318_GEO (1969BB)|1300082549|01/01/2019|31/01/2019|3 639|467,35
16318_GEO (1969BB)|1300082549|01/02/2019|28/02/2019|3 305|409,11
16318_GEO (1969BB)|1300082549|01/03/2019|31/03/2019|3 614|464,47
16318_GEO (1969BB)|1300082549|01/04/2019|30/04/2019|3 539|436,95
16318_GEO (1969BB)|1300082549|01/05/2019|31/05/2019|3 669|452,38
16318_GEO (1969BB)|1300082549|01/06/2019|30/06/2019|3 610|446,16
16318_GEO (1969BB)|1300082549|01/07/2019|31/07/2019|3 723|459,51
16318_GEO (1969BB)|1300082549|01/08/2019|31/08/2019|3 771|465,25
16318_GEO (1969BB)|#|01/09/2019|30/09/2019|3 583|443,20
16318_GEO (1969BB)|1300082549|01/10/2019|31/10/2019|3 696|455,68
16318_GEO (1969BB)|1300082549|01/11/2019|30/11/2019|3 554|438,54
16318_GEO (1969BB)|9200080633|01/12/2019|31/12/2019|3 665|451,95
16318_GEO (1969BB)|1300082549|01/01/2020|31/01/2020|3 685|561,58
16318_GEO (1969BB)|1300082549|01/02/2020|29/02/2020|3 455|527,77
16318_GEO (1969BB)|1300082549|01/03/2020|31/03/2020|3 706|565,44
16318_GEO (1969BB)|1300082549|01/04/2020|30/04/2020|3 583|546,26
16318_GEO (1969BB)|1300082549|01/05/2020|31/05/2020|3 694|563,21
16318_GEO (1969BB)|1300082549|01/06/2020|30/06/2020|3 588|547,66
16318_GEO (1969BB)|#|01/07/2020|31/07/2020|3 611|520,73
16318_GEO (1969BB)|1300082549|01/08/2020|31/08/2020|3 616|520,29
16318_GEO (1969BB)|1300082549|01/09/2020|30/09/2020|3 488|501,96
16318_GEO (1969BB)|1300082549|01/10/2020|31/10/2020|3 612|518,84
16318_GEO (1969BB)|1300082549|01/11/2020|30/11/2020|3 388|468,73
16319_GEO (1939BB)|1300003028|01/01/2018|31/12/2018|4 780|764,82
16319_GEO (1939BB)|9200078809|01/01/2019|31/12/2019|5 048|799,62
16321_GEO (1938BB)|1300003029|01/01/2018|31/12/2018|22 516|3 127,52
16321_GEO (1938BB)|9200078810|01/01/2019|31/12/2019|22 449|3 005,07
16324_GEO (1087BB)|1300003028|01/01/2018|31/12/2018|6 964|1 077,17
16324_GEO (1087BB)|9200078809|01/01/2019|31/12/2019|9 117|1 332,29
16327_GEO (1968BB)|1300082549|01/01/2018|31/01/2018|2 591|335,12
16327_GEO (1968BB)|1300082549|01/02/2018|28/02/2018|2 333|302,92
16327_GEO (1968BB)|1300082549|01/03/2018|31/03/2018|2 730|352,79
16327_GEO (1968BB)|1300082549|01/04/2018|30/04/2018|2 829|365,09
16327_GEO (1968BB)|1300082549|01/05/2018|31/05/2018|2 968|382,73
16327_GEO (1968BB)|1300082549|01/06/2018|30/06/2018|2 878|371,40
16327_GEO (1968BB)|1300082549|01/07/2018|31/07/2018|2 991|386,01
16327_GEO (1968BB)|1300082549|01/08/2018|31/08/2018|3 060|394,64
16327_GEO (1968BB)|1300082549|01/09/2018|30/09/2018|2 993|388,22
16327_GEO (1968BB)|1300082549|01/10/2018|31/10/2018|3 083|399,26
16327_GEO (1968BB)|1300082549|01/11/2018|30/11/2018|2 981|386,49
16327_GEO (1968BB)|1300082549|01/12/2018|31/12/2018|3 095|400,85
16327_GEO (1968BB)|1300082549|01/01/2019|31/01/2019|3 083|380,85
16327_GEO (1968BB)|1300082549|01/02/2019|28/02/2019|2 788|345,62
16327_GEO (1968BB)|1300082549|01/03/2019|31/03/2019|3 086|381,41
16327_GEO (1968BB)|1300082549|01/04/2019|30/04/2019|3 008|372,08
16327_GEO (1968BB)|1300082549|01/05/2019|31/05/2019|3 107|383,51
16327_GEO (1968BB)|1300082549|01/06/2019|30/06/2019|2 956|364,49
16327_GEO (1968BB)|1300082549|01/07/2019|31/07/2019|3 062|377,53
16327_GEO (1968BB)|1300082549|01/08/2019|31/08/2019|3 066|377,89
16327_GEO (1968BB)|#|01/09/2019|30/09/2019|2 960|366,14
16327_GEO (1968BB)|1300082549|01/10/2019|31/10/2019|3 055|377,68
16327_GEO (1968BB)|1300082549|01/11/2019|30/11/2019|2 941|363,84
16327_GEO (1968BB)|9200080633|01/12/2019|31/12/2019|3 027|374,04
16327_GEO (1968BB)|1300082549|01/01/2020|31/01/2020|3 042|472,98
16327_GEO (1968BB)|1300082549|01/02/2020|29/02/2020|2 909|452,21
16327_GEO (1968BB)|1300082549|01/03/2020|31/03/2020|3 225|501,13
16327_GEO (1968BB)|1300082549|01/04/2020|30/04/2020|3 182|493,17
16327_GEO (1968BB)|1300082549|01/05/2020|31/05/2020|3 359|518,98
16327_GEO (1968BB)|1300082549|01/06/2020|30/06/2020|3 250|501,44
16327_GEO (1968BB)|#|01/07/2020|31/07/2020|3 381|519,58
16327_GEO (1968BB)|1300082549|01/08/2020|31/08/2020|3 418|523,67
16327_GEO (1968BB)|1300082549|01/09/2020|30/09/2020|3 312|517,47
16327_GEO (1968BB)|1300082549|01/10/2020|31/10/2020|3 347|515,63
16327_GEO (1968BB)|1300082549|01/11/2020|30/11/2020|3 197|442,12
16328_GEO (1967BB)|1300003028|01/01/2018|31/12/2018|24 071|3 298,17
16328_GEO (1967BB)|1300003030|01/01/2019|31/01/2019|2 013|266,82
16328_GEO (1967BB)|1300003030|01/02/2019|28/02/2019|1 826|230,48
16328_GEO (1967BB)|1300003030|01/03/2019|31/03/2019|2 030|254,88
16328_GEO (1967BB)|1300003030|01/04/2019|30/04/2019|1 856|234,41
16328_GEO (1967BB)|1300003030|01/05/2019|31/05/2019|2 156|270,14
16328_GEO (1967BB)|1300003030|01/06/2019|30/06/2019|2 065|260,45
16328_GEO (1967BB)|1300003030|01/07/2019|31/07/2019|2 459|306,57
16328_GEO (1967BB)|1300003030|01/08/2019|31/08/2019|2 517|314,07
16328_GEO (1967BB)|#|01/09/2019|30/09/2019|2 383|297,26
16328_GEO (1967BB)|1300003030|01/10/2019|31/10/2019|2 449|305,09
16328_GEO (1967BB)|1300003030|01/11/2019|30/11/2019|2 349|293,04
16328_GEO (1967BB)|9200078815|01/12/2019|31/12/2019|2 390|297,85
16328_GEO (1967BB)|1300003030|01/01/2020|31/01/2020|2 405|344,83
16328_GEO (1967BB)|1300003030|01/02/2020|29/02/2020|2 333|334,82
16328_GEO (1967BB)|1300003030|01/03/2020|31/03/2020|2 670|385,08
16328_GEO (1967BB)|1300003030|01/04/2020|30/04/2020|2 644|381,02
16328_GEO (1967BB)|1300003030|01/05/2020|31/05/2020|2 728|392,93
16328_GEO (1967BB)|1300003030|01/06/2020|30/06/2020|2 726|391,65
16328_GEO (1967BB)|#|01/07/2020|31/07/2020|2 840|407,96
16328_GEO (1967BB)|1300003030|01/08/2020|31/08/2020|2 902|414,00
16328_GEO (1967BB)|1300003030|01/09/2020|30/09/2020|2 685|384,52
16328_GEO (1967BB)|1300003030|01/10/2020|31/10/2020|2 754|393,67
16328_GEO (1967BB)|1300003030|01/11/2020|30/11/2020|2 653|367,68
16329_GEO (1966BB)|70180011|01/01/2018|31/01/2018|2 653|291,03
16329_GEO (1966BB)|70180020|01/02/2018|28/02/2018|2 264|250,40
16329_GEO (1966BB)|70180030|01/03/2018|31/03/2018|2 555|280,54
16329_GEO (1966BB)|70180044|01/04/2018|30/04/2018|2 644|306,18
16329_GEO (1966BB)|70180057|01/05/2018|31/05/2018|2 589|315,86
16329_GEO (1966BB)|70180072|01/06/2018|30/06/2018|2 623|306,89
16329_GEO (1966BB)|70180088|01/07/2018|31/07/2018|2 733|314,30
16329_GEO (1966BB)|70180100|01/08/2018|31/08/2018|2 708|332,54
16329_GEO (1966BB)|70180113|01/09/2018|30/09/2018|2 486|285,64
16329_GEO (1966BB)|70180131|01/10/2018|31/10/2018|2 687|328,89
16329_GEO (1966BB)|70180143|01/11/2018|30/11/2018|2 510|298,19
16329_GEO (1966BB)|70180155|01/12/2018|31/12/2018|2 578|298,53
16329_GEO (1966BB)|70190012|01/01/2019|31/01/2019|2 549|300,02
16329_GEO (1966BB)|70190023|01/02/2019|28/02/2019|2 317|280,82
16329_GEO (1966BB)|70190036|01/03/2019|31/03/2019|2 525|295,68
16329_GEO (1966BB)|70190044|01/04/2019|30/04/2019|2 569|324,46
16329_GEO (1966BB)|70190056|01/05/2019|31/05/2019|2 629|319,16
16329_GEO (1966BB)|70190077|01/06/2019|30/06/2019|2 626|308,03
16329_GEO (1966BB)|70190090|01/07/2019|31/07/2019|2 801|350,41
16329_GEO (1966BB)|70190112|01/08/2019|31/08/2019|2 632|311,37
16329_GEO (1966BB)|70190124|01/09/2019|30/09/2019|2 546|316,77
16329_GEO (1966BB)|70190138|01/10/2019|31/10/2019|2 598|307,86
16329_GEO (1966BB)|70190149|01/11/2019|30/11/2019|2 491|296,93
16329_GEO (1966BB)|70190164|01/12/2019|31/12/2019|2 572|323,30
16329_GEO (1966BB)|70200005|01/01/2020|31/01/2020|2 560|298,75
16329_GEO (1966BB)|70200017|01/02/2020|31/03/2020|4 948|585,84
16329_GEO (1966BB)|70200023|01/04/2020|30/04/2020|2 528|305,13
16329_GEO (1966BB)|70200032|01/05/2020|31/05/2020|2 344|286,20
16329_GEO (1966BB)|70200043|01/06/2020|30/06/2020|2 251|279,35
16329_GEO (1966BB)|70202055|01/07/2020|31/07/2020|2 276|267,89
16329_GEO (1966BB)|70200067|01/08/2020|31/08/2020|2 300|298,77
16329_GEO (1966BB)|70200084|01/09/2020|30/09/2020|2 325|277,37
16329_GEO (1966BB)|70200095|01/10/2020|31/10/2020|2 414|285,33
16329_GEO (1966BB)|70200112|01/11/2020|30/11/2020|2 295|268,29
16330_GEO (1965BB)|5218020014|01/01/2018|31/01/2018|1 982|253,26
16330_GEO (1965BB)|5218030014|01/02/2018|28/02/2018|1 908|257,65
16330_GEO (1965BB)|5218040016|01/03/2018|31/03/2018|1 294|174,02
16330_GEO (1965BB)|5218050014|01/04/2018|30/04/2018|3 092|530,03
16330_GEO (1965BB)|5218060014|01/05/2018|31/05/2018|1 907|361,70
16330_GEO (1965BB)|5218070017|01/06/2018|30/06/2018|2 114|412,63
16330_GEO (1965BB)|5218080016|01/07/2018|31/07/2018|2 168|279,63
16330_GEO (1965BB)|5218090016|01/08/2018|31/08/2018|2 224|378,13
16330_GEO (1965BB)|5218100017|01/09/2018|30/09/2018|2 191|336,03
16330_GEO (1965BB)|5218110016|01/10/2018|31/10/2018|1 979|290,85
16330_GEO (1965BB)|5218120018|01/11/2018|30/11/2018|2 042|270,56
16330_GEO (1965BB)|5219010021|01/12/2018|31/12/2018|2 319|279,61
16330_GEO (1965BB)|5219020017|01/01/2019|31/01/2019|1 976|303,62
16330_GEO (1965BB)|5219030018|01/02/2019|28/02/2019|1 821|299,87
16330_GEO (1965BB)|5219040020|01/03/2019|31/03/2019|2 165|362,98
16330_GEO (1965BB)|5219050018|01/04/2019|30/04/2019|2 105|402,02
16330_GEO (1965BB)|5219060019|01/05/2019|31/05/2019|2 187|407,98
